Lat,Lon,Elat,Elon,Length,Year,Month,Day,Hour,Minute,Public,Public2,Car,Bike,Foot,Car2Go,Enjoy,Car2GoFreeCars,EnjoyFreeCars
45.470071,9.167298,45.496210,9.173894,2.951521,2020,06,30,14,40,25,33,0,22,59,13,12,14,936,790
45.480192,9.203504,45.437785,9.193554,4.778645,2020,06,30,14,40,25,41,0,26,77,19,21,27,936,790
45.450845,9.161952,45.480536,9.212105,5.118072,2020,06,30,14,40,25,42,0,28,75,23,30,29,936,790
45.475398,9.181305,45.484931,9.147967,2.806905,2020,06,30,14,40,25,37,0,16,48,10,15,16,936,790
45.452277,9.201356,45.482713,9.171406,4.111809,2020,06,30,14,40,25,34,0,25,63,16,28,20,936,785
45.477982,9.204078,45.459903,9.178845,2.812880,2020,06,30,14,40,25,28,0,20,44,18,23,28,936,785
45.481905,9.166104,45.482050,9.225633,4.640834,2020,06,30,14,40,25,25,0,27,74,21,24,23,936,785
45.453270,9.177661,45.498619,9.166309,5.119426,2020,06,30,14,40,25,43,0,32,88,22,22,25,936,785
45.438886,9.187791,45.457002,9.165860,2.642744,2020,06,30,14,50,20,28,0,15,45,11,18,27,936,779
45.452034,9.186598,45.466392,9.170356,2.037954,2020,06,30,14,50,20,28,0,14,35,9,12,21,936,779
45.440764,9.155285,45.467344,9.181135,3.577666,2020,06,30,14,50,20,36,0,24,56,14,15,18,936,779
45.453358,9.218611,45.456249,9.173413,3.539904,2020,06,30,14,50,20,41,0,18,55,15,17,19,936,779
45.443130,9.228990,45.446799,9.146978,6.410745,2020,06,30,14,50,20,54,0,36,105,20,24,28,936,779
45.437430,9.156576,45.455297,9.187584,3.130115,2020,06,30,14,50,20,39,0,19,51,13,13,16,936,787
45.474520,9.204071,45.504578,9.180445,3.815939,2020,06,30,14,50,20,25,0,20,57,15,22,27,936,787
45.490933,9.211815,45.455357,9.156718,5.839754,2020,06,30,14,50,20,46,0,33,91,23,27,27,936,787
45.472591,9.171732,45.444773,9.152183,3.448425,2020,06,30,14,50,20,31,0,21,56,13,24,16,936,787
45.449444,9.226525,45.472960,9.161962,5.673546,2020,06,30,14,50,20,52,0,33,86,24,28,29,936,784
45.438583,9.157524,45.452087,9.221419,5.205659,2020,06,30,15,00,20,47,0,28,86,16,20,3,936,784
45.488022,9.179146,45.442026,9.195603,5.272837,2020,06,30,15,00,20,50,0,31,79,0,8,9,936,784
45.502376,9.164955,45.480013,9.184660,2.922655,2020,06,30,15,00,20,23,0,18,48,11,13,17,936,784
45.485038,9.152395,45.439089,9.196417,6.155376,2020,06,30,15,00,20,66,0,34,97,22,24,26,936,788
45.456139,9.205388,45.484267,9.183854,3.549779,2020,06,30,15,00,20,31,0,21,58,15,16,19,936,788
45.500060,9.220336,45.477415,9.192911,3.302997,2020,06,30,15,00,20,27,0,20,52,12,19,19,936,788
45.471467,9.191881,45.448391,9.178771,2.762022,2020,06,30,15,00,20,33,0,23,43,19,19,23,936,788
45.457671,9.202449,45.446917,9.148020,4.410628,2020,06,30,15,00,20,51,0,26,69,16,20,27,936,789
45.452181,9.227288,45.459801,9.155084,5.694908,2020,06,30,15,00,20,51,0,29,85,22,26,28,936,789
45.459349,9.179150,45.466376,9.151862,2.266961,2020,06,30,15,00,20,28,0,14,35,10,13,17,936,789
45.465067,9.224338,45.476415,9.199199,2.331192,2020,06,30,15,10,20,24,0,14,37,10,15,16,936,789
45.458447,9.162591,45.455061,9.191340,2.273627,2020,06,30,15,10,20,33,0,13,34,10,16,15,936,791
45.460202,9.191362,45.488429,9.147743,4.627841,2020,06,30,15,10,20,42,0,28,73,22,23,26,936,791
45.473959,9.175194,45.447641,9.167145,2.992858,2020,06,30,15,10,20,27,0,21,49,16,23,18,936,791
45.478536,9.175072,45.491875,9.203683,2.678473,2020,06,30,15,10,20,22,0,15,44,13,20,16,936,791
45.462803,9.166878,45.502476,9.174370,4.449722,2020,06,30,15,10,20,47,0,31,79,16,21,25,936,800
45.460372,9.187891,45.478768,9.195895,2.138542,2020,06,30,15,10,20,15,0,15,32,9,16,20,936,800
45.471030,9.173326,45.451648,9.151480,2.747177,2020,06,30,15,10,20,26,0,16,46,11,17,20,936,800
45.506368,9.230419,45.449080,9.216786,6.457899,2020,06,30,15,10,20,48,0,34,101,19,22,21,936,800
45.449262,9.204794,45.448585,9.172993,2.481762,2020,06,30,15,10,20,27,0,14,37,8,16,15,936,796
45.461755,9.179561,45.503043,9.193295,4.713995,2020,06,30,15,20,20,36,0,29,74,20,21,33,936,796
45.469895,9.160097,45.491672,9.182374,2.979810,2020,06,30,15,20,20,39,0,18,47,14,17,18,936,796
45.458558,9.201687,45.473443,9.176359,2.576864,2020,06,30,15,20,20,36,0,21,44,10,13,20,936,796
45.474661,9.171099,45.463707,9.195137,2.235357,2020,06,30,15,20,20,28,0,19,35,18,25,21,936,798
45.441046,9.211252,45.480709,9.198371,4.523078,2020,06,30,15,20,20,26,0,26,76,17,21,27,936,798
45.464583,9.210163,45.438532,9.159296,4.912502,2020,06,30,15,20,20,53,0,28,79,18,20,29,936,798
45.475955,9.216858,45.440609,9.206375,4.014248,2020,06,30,15,20,20,38,0,20,66,11,18,16,936,798
45.470402,9.186582,45.501086,9.226600,4.622936,2020,06,30,15,20,20,29,0,27,73,18,23,22,936,807
45.492667,9.200245,45.462763,9.155349,4.827817,2020,06,30,15,20,20,38,0,28,76,16,20,19,936,807
45.496287,9.218384,45.438074,9.189255,6.859671,2020,06,30,15,20,20,51,0,36,106,24,26,29,936,807
45.463860,9.197506,45.445819,9.219202,2.624402,2020,06,30,15,30,20,28,0,19,45,0,20,6,936,807
45.458303,9.169129,45.487818,9.202184,4.172841,2020,06,30,15,30,20,21,0,30,64,0,6,5,936,805
45.472233,9.159135,45.501574,9.150965,3.323995,2020,06,30,15,30,20,36,0,20,55,14,18,15,936,805
45.476320,9.165827,45.490184,9.222139,4.652705,2020,06,30,15,30,20,39,0,27,73,0,4,9,936,805
45.448189,9.209683,45.445708,9.148286,4.797346,2020,06,30,15,30,20,33,0,26,70,13,14,14,936,805
45.439814,9.165962,45.484793,9.204252,5.824830,2020,06,30,15,30,20,28,0,34,92,25,28,29,936,810
45.483542,9.181926,45.506197,9.228211,4.399929,2020,06,30,15,30,20,34,0,23,69,18,6,7,936,810
45.438368,9.223724,45.497072,9.213217,6.578493,2020,06,30,15,30,20,37,0,32,98,18,20,23,936,810
45.442190,9.178657,45.443150,9.217360,3.021228,2020,06,30,15,30,20,25,0,15,49,10,14,18,936,810
45.493413,9.218932,45.465310,9.199403,3.475948,2020,06,30,15,30,20,15,0,18,53,15,18,20,936,807
45.490480,9.185549,45.475756,9.169576,2.056897,2020,06,30,15,40,23,31,0,13,34,9,13,13,936,807
45.471887,9.188332,45.466286,9.222694,2.750854,2020,06,30,15,40,23,38,0,20,46,13,15,16,936,807
45.477331,9.185416,45.459535,9.165616,2.509814,2020,06,30,15,40,23,16,0,17,40,11,11,15,936,807
45.445233,9.192580,45.502283,9.200035,6.369942,2020,06,30,15,40,23,42,0,38,100,23,32,34,936,803
45.472325,9.146819,45.455601,9.212525,5.450981,2020,06,30,15,40,23,36,0,29,83,21,21,25,936,803
45.482971,9.224212,45.450558,9.152785,6.634161,2020,06,30,15,40,23,38,0,37,100,24,32,28,936,803
45.491413,9.195251,45.459802,9.206373,3.620204,2020,06,30,15,40,23,37,0,18,58,15,16,19,936,803
45.462007,9.157977,45.502631,9.210650,6.104477,2020,06,30,15,40,23,52,0,33,93,23,30,33,936,803
45.455081,9.152983,45.493458,9.148451,4.281728,2020,06,30,15,40,23,33,0,21,69,13,27,16,936,801
45.468083,9.189504,45.502044,9.189955,3.776273,2020,06,30,15,40,23,30,0,25,59,16,20,19,936,801
45.487558,9.157404,45.476311,9.196362,3.284504,2020,06,30,15,50,20,29,0,17,53,12,22,17,936,801
45.446756,9.218542,45.465394,9.172900,4.119104,2020,06,30,15,50,20,31,0,24,60,18,28,28,936,801
45.493715,9.177489,45.466255,9.196911,3.408099,2020,06,30,15,50,20,19,0,24,55,15,22,22,936,802
45.458942,9.225626,45.459460,9.168946,4.420863,2020,06,30,15,50,20,36,0,24,69,16,22,22,936,802
45.480177,9.225284,45.453272,9.203661,3.434026,2020,06,30,15,50,20,32,0,19,55,15,19,17,936,802
45.442899,9.215024,45.455570,9.185767,2.682019,2020,06,30,15,50,20,25,0,16,43,11,13,13,936,802
45.488437,9.220312,45.470627,9.161831,4.970793,2020,06,30,15,50,20,27,0,28,80,21,24,26,936,800
45.497249,9.192930,45.462101,9.182830,3.986628,2020,06,30,15,50,20,31,0,27,62,19,24,25,936,800
45.481530,9.190030,45.463688,9.200301,2.139391,2020,06,30,15,50,20,25,0,17,36,10,11,13,936,800
45.501556,9.202272,45.481337,9.180359,2.823382,2020,06,30,15,50,20,22,0,18,48,13,22,22,936,800
45.479761,9.212277,45.461441,9.186285,2.873483,2020,06,30,16,00,20,17,0,18,43,17,18,6,936,800
45.496285,9.179492,45.470047,9.189264,3.015213,2020,06,30,16,00,20,23,0,24,54,0,3,11,936,800
45.471099,9.199291,45.453693,9.191053,2.039210,2020,06,30,16,00,20,20,0,18,30,15,1,17,936,800
45.444718,9.216748,45.460927,9.203222,2.088359,2020,06,30,16,00,20,19,0,12,36,9,17,9,936,809
45.473125,9.202215,45.443096,9.145831,5.521433,2020,06,30,16,00,20,45,0,34,85,23,26,30,936,809
45.457257,9.184791,45.485805,9.210707,3.762877,2020,06,30,16,00,20,32,0,22,56,18,25,19,936,809
45.474322,9.194825,45.460015,9.174309,2.256112,2020,06,30,16,00,20,27,0,16,36,13,14,21,936,809
45.466490,9.185512,45.480792,9.208522,2.397420,2020,06,30,16,00,20,14,0,16,39,11,19,18,936,804
45.451905,9.184600,45.447123,9.211212,2.142848,2020,06,30,16,00,20,25,0,12,32,9,11,19,936,804
45.475924,9.175155,45.448880,9.217474,4.464748,2020,06,30,16,00,20,43,0,29,67,20,28,26,936,804
45.479061,9.163267,45.456067,9.168705,2.591620,2020,06,30,16,10,19,29,0,15,42,9,11,12,936,804
45.439399,9.195355,45.465279,9.164515,3.750599,2020,06,30,16,10,19,43,0,19,59,15,16,39,936,809
45.438422,9.186284,45.455073,9.165220,2.475417,2020,06,30,16,10,19,42,0,17,44,10,11,22,936,809
45.477069,9.158722,45.469165,9.194855,2.951219,2020,06,30,16,10,19,32,0,22,48,14,18,16,936,809
45.479013,9.218425,45.454106,9.170186,4.671168,2020,06,30,16,10,19,33,0,30,70,23,24,28,936,809
45.457142,9.200632,45.462713,9.166124,2.761620,2020,06,30,16,10,19,31,0,18,42,13,14,24,936,804
45.444585,9.188135,45.467549,9.205589,2.893583,2020,06,30,16,10,19,34,0,16,46,12,21,21,936,804
45.499712,9.187705,45.452315,9.190703,5.275234,2020,06,30,16,10,19,32,0,33,82,25,28,31,936,804
45.439098,9.208474,45.465204,9.195909,3.063706,2020,06,30,16,10,19,40,0,20,53,16,23,25,936,804
45.499258,9.225036,45.473778,9.159942,5.811575,2020,06,30,16,10,19,36,0,33,94,26,26,32,936,813
45.465024,9.160828,45.497142,9.222669,5.999717,2020,06,30,16,20,20,31,0,36,98,26,26,27,936,813
45.476851,9.171747,45.481482,9.201952,2.410501,2020,06,30,16,20,20,33,0,16,40,12,15,21,936,813
45.477065,9.198380,45.449727,9.222941,3.592833,2020,06,30,16,20,20,38,0,18,57,14,17,20,936,813
45.456347,9.203055,45.486925,9.207528,3.417797,2020,06,30,16,20,20,31,0,18,55,15,18,23,936,815
45.456612,9.196558,45.476009,9.198073,2.159977,2020,06,30,16,20,20,16,0,15,36,8,8,19,936,815
45.455539,9.181530,45.465895,9.206596,2.268777,2020,06,30,16,20,20,24,0,15,38,14,16,18,936,815
45.457057,9.167280,45.458873,9.222325,4.297814,2020,06,30,16,20,20,36,0,23,70,16,24,24,936,815
45.464499,9.199349,45.475843,9.154234,3.737138,2020,06,30,16,20,20,24,0,24,58,17,25,23,936,814
45.467916,9.160910,45.450950,9.177813,2.301409,2020,06,30,16,20,20,25,0,14,37,9,12,11,936,814
45.462678,9.168325,45.452317,9.205931,3.151129,2020,06,30,16,20,20,30,0,18,49,11,18,16,936,814
45.440244,9.218513,45.442295,9.171838,3.648487,2020,06,30,16,30,19,32,0,19,60,12,6,2,936,814
45.457189,9.176955,45.498727,9.224918,5.942602,2020,06,30,16,30,19,36,0,33,93,0,2,4,936,814
45.462874,9.191517,45.499615,9.224519,4.827881,2020,06,30,16,30,19,22,0,26,74,21,1,5,936,816
45.486491,9.158349,45.483036,9.199550,3.234712,2020,06,30,16,30,19,35,0,19,51,13,23,20,936,816
45.487400,9.164640,45.458246,9.219596,5.373016,2020,06,30,16,30,19,41,0,29,88,20,24,29,936,816
45.501803,9.197576,45.484373,9.173466,2.699523,2020,06,30,16,30,19,18,0,15,44,7,10,13,936,816
45.480630,9.204051,45.440854,9.184058,4.689480,2020,06,30,16,30,19,39,0,27,72,22,25,23,936,823
45.438689,9.160292,45.501634,9.228443,8.787664,2020,06,30,16,30,19,54,0,46,140,30,34,34,936,823
45.459847,9.172138,45.493278,9.147667,4.178223,2020,06,30,16,30,19,43,0,23,67,15,19,22,936,823
45.462674,9.152965,45.483293,9.150300,2.302015,2020,06,30,16,30,19,39,0,13,39,9,13,17,936,823
45.475059,9.158962,45.492190,9.221108,5.205686,2020,06,30,16,40,29,37,0,32,85,24,32,28,936,828
45.454507,9.183298,45.437615,9.208836,2.737968,2020,06,30,16,40,29,44,0,19,50,10,12,21,936,828
45.476738,9.167613,45.449589,9.211309,4.552401,2020,06,30,16,40,29,40,0,26,68,20,21,25,936,828
45.451842,9.185567,45.501576,9.164237,5.774551,2020,06,30,16,40,29,40,0,37,94,23,27,36,936,828
45.452069,9.196208,45.484044,9.191941,3.570823,2020,06,30,16,40,29,30,0,24,57,14,15,26,936,820
45.459450,9.190539,45.448351,9.223352,2.841334,2020,06,30,16,40,29,29,0,14,40,11,15,19,936,820
45.450700,9.196697,45.492719,9.203171,4.699266,2020,06,30,16,40,29,30,0,27,75,17,20,31,936,820
45.474383,9.178797,45.503130,9.214282,4.227020,2020,06,30,16,40,29,43,0,27,69,22,26,26,936,820
45.488255,9.189335,45.500331,9.155915,2.930521,2020,06,30,16,40,29,25,0,23,53,12,13,21,936,814
45.490944,9.196435,45.442465,9.193559,5.395023,2020,06,30,16,40,29,39,0,30,83,21,26,29,936,814
45.469751,9.221327,45.451645,9.185001,3.475464,2020,06,30,16,50,20,41,0,21,56,16,21,21,936,814
45.485927,9.227017,45.477403,9.201812,2.181596,2020,06,30,16,50,20,26,0,12,33,11,13,15,936,814
45.505566,9.229188,45.473674,9.205299,4.005241,2020,06,30,16,50,20,21,0,22,65,17,19,18,936,812
45.457001,9.203599,45.481199,9.200448,2.701761,2020,06,30,16,50,20,23,0,14,44,11,13,19,936,812
45.467947,9.196560,45.442289,9.149433,4.652947,2020,06,30,16,50,20,32,0,31,74,26,29,31,936,812
45.488449,9.221046,45.460915,9.188006,4.001123,2020,06,30,16,50,20,24,0,23,63,19,25,23,936,812
45.460418,9.168811,45.468259,9.201584,2.700355,2020,06,30,16,50,20,32,0,19,45,14,20,17,936,814
45.457551,9.174729,45.481296,9.190617,2.916414,2020,06,30,16,50,20,25,0,23,47,16,19,22,936,814
45.459838,9.164601,45.473232,9.184527,2.152284,2020,06,30,16,50,20,18,0,16,34,11,16,15,936,814
45.448152,9.216696,45.451023,9.163949,4.126819,2020,06,30,16,50,20,44,0,23,65,17,20,23,936,814
45.450926,9.173277,45.453207,9.201633,2.226266,2020,06,30,17,00,20,22,0,15,33,0,2,38,936,815
45.470787,9.180884,45.452233,9.186379,2.107050,2020,06,30,17,00,20,23,0,15,33,0,2,3,936,815
45.473894,9.183182,45.442019,9.150932,4.345982,2020,06,30,17,00,20,29,0,26,72,21,24,23,936,815
45.462703,9.186034,45.453866,9.221377,2.926347,2020,06,30,17,00,20,32,0,17,45,16,20,23,936,815
45.451253,9.162172,45.481824,9.166311,3.414466,2020,06,30,17,00,20,38,0,18,54,12,18,33,936,815
45.454444,9.195417,45.493853,9.189587,4.405384,2020,06,30,17,00,20,21,0,27,70,22,20,30,936,815
45.459248,9.179273,45.439906,9.168300,2.314698,2020,06,30,17,00,20,28,0,18,39,11,14,13,936,815
45.467221,9.190582,45.481686,9.173530,2.086735,2020,06,30,17,00,20,27,0,14,34,10,14,13,936,815
45.460852,9.182714,45.477524,9.160336,2.545834,2020,06,30,17,00,20,28,0,16,39,10,15,15,936,813
45.501477,9.152911,45.468769,9.168988,3.846677,2020,06,30,17,00,20,30,0,25,70,16,4,16,936,813
45.462375,9.183325,45.483905,9.207993,3.070869,2020,06,30,17,10,19,25,0,22,46,16,20,22,936,813
45.481873,9.165838,45.465298,9.204271,3.518003,2020,06,30,17,10,19,33,0,21,57,14,19,18,936,813
45.460732,9.176320,45.479721,9.188929,2.329072,2020,06,30,17,10,19,21,0,18,38,12,19,16,936,817
45.477492,9.161555,45.460806,9.199975,3.523823,2020,06,30,17,10,19,30,0,21,54,14,17,15,936,817
45.498087,9.164853,45.470656,9.181713,3.321176,2020,06,30,17,10,19,30,0,21,58,12,15,15,936,817
45.445371,9.175153,45.470352,9.159815,3.024270,2020,06,30,17,10,19,38,0,20,49,14,15,23,936,817
45.480830,9.213688,45.456503,9.204081,2.806728,2020,06,30,17,10,19,23,0,15,43,34,35,17,936,817
45.493112,9.207691,45.460880,9.160822,5.118304,2020,06,30,17,10,19,48,0,29,80,20,24,21,936,817
45.469808,9.197019,45.480616,9.163303,2.890436,2020,06,30,17,10,19,29,0,20,48,15,15,23,936,817
45.473523,9.204614,45.461235,9.165787,3.321696,2020,06,30,17,10,19,26,0,22,54,15,20,27,936,817
45.503786,9.190251,45.443798,9.223179,7.147095,2020,06,30,17,20,20,40,0,39,121,24,34,31,936,817
45.467732,9.214460,45.473734,9.183147,2.531171,2020,06,30,17,20,20,23,0,15,39,10,14,21,936,816
45.487326,9.220770,45.480238,9.196011,2.084821,2020,06,30,17,20,20,25,0,12,33,10,15,22,936,816
45.458945,9.216694,45.455763,9.159834,4.448762,2020,06,30,17,20,20,44,0,26,70,17,19,20,936,816
45.439609,9.207327,45.478413,9.179137,4.842459,2020,06,30,17,20,20,42,0,29,75,24,25,25,936,816
45.446701,9.188483,45.467748,9.176314,2.525342,2020,06,30,17,20,20,22,0,17,42,12,16,34,936,817
45.474744,9.168190,45.460667,9.192142,2.436874,2020,06,30,17,20,20,27,0,18,39,13,19,16,936,817
45.467164,9.164847,45.486607,9.183068,2.586848,2020,06,30,17,20,20,23,0,26,49,14,19,20,936,817
45.457306,9.162424,45.466442,9.203791,3.382223,2020,06,30,17,20,20,43,0,19,52,12,16,13,936,817
45.461827,9.205372,45.482775,9.214413,2.433540,2020,06,30,17,20,20,30,0,14,40,12,13,18,936,815
45.450818,9.188126,45.453147,9.146070,3.290584,2020,06,30,17,30,20,34,0,19,52,0,4,13,936,815
45.457360,9.201876,45.491605,9.220240,4.067997,2020,06,30,17,30,20,29,0,22,64,0,1,8,936,815
45.475419,9.185315,45.447059,9.181175,3.169822,2020,06,30,17,30,20,35,0,22,50,0,0,3,936,816
45.482588,9.223157,45.455028,9.167302,5.325410,2020,06,30,17,30,20,34,0,33,83,24,4,32,936,816
45.498602,9.208422,45.479106,9.178393,3.190329,2020,06,30,17,30,20,31,0,17,52,0,13,19,936,816
45.480253,9.193169,45.440799,9.222318,4.940899,2020,06,30,17,30,20,25,0,24,78,0,3,1,936,816
45.464213,9.182447,45.483758,9.225656,4.009107,2020,06,30,17,30,20,30,0,26,64,0,1,4,936,809
45.458003,9.216594,45.492022,9.228212,3.889510,2020,06,30,17,30,20,33,0,20,62,0,4,20,936,809
45.460836,9.222270,45.439035,9.168082,4.872585,2020,06,30,17,30,20,46,0,27,82,17,5,2,936,809
45.463968,9.195601,45.481096,9.186758,2.025430,2020,06,30,17,30,20,27,0,15,33,0,4,4,936,809
45.500799,9.224121,45.479511,9.151606,6.127957,2020,06,30,17,40,24,38,0,35,103,25,27,27,936,806
45.470807,9.212028,45.468342,9.170331,3.262893,2020,06,30,17,40,24,30,0,19,50,15,20,29,936,806
45.474353,9.217787,45.475242,9.181137,2.859261,2020,06,30,17,40,24,34,0,19,45,13,22,18,936,806
45.479147,9.229189,45.471316,9.172706,4.489125,2020,06,30,17,40,24,31,0,29,71,20,25,26,936,806
45.476776,9.196684,45.447093,9.186385,3.396764,2020,06,30,17,40,24,30,0,22,51,16,21,29,936,803
45.457841,9.188503,45.469482,9.229943,3.481234,2020,06,30,17,40,24,35,0,21,56,15,19,28,936,803
45.463499,9.190751,45.493745,9.166506,3.857846,2020,06,30,17,40,24,43,0,23,59,21,22,22,936,803
45.467602,9.169853,45.501420,9.178074,3.814431,2020,06,30,17,40,24,29,0,25,65,16,17,20,936,803
45.464785,9.185697,45.505945,9.149974,5.357217,2020,06,30,17,40,24,29,0,31,85,17,18,20,936,805
45.478650,9.197381,45.498908,9.226551,3.200585,2020,06,30,17,40,24,32,0,18,50,12,18,15,936,805
45.479507,9.195589,45.486329,9.166438,2.395788,2020,06,30,17,50,20,26,0,14,37,10,13,11,936,805
45.474923,9.181444,45.458061,9.154716,2.803442,2020,06,30,17,50,20,30,0,17,46,12,17,16,936,805
45.472257,9.161533,45.504532,9.211280,5.283510,2020,06,30,17,50,20,42,0,29,83,21,26,28,936,800
45.471479,9.169451,45.496830,9.212728,4.396275,2020,06,30,17,50,20,37,0,27,71,20,24,21,936,800
45.485989,9.223436,45.456814,9.172121,5.151008,2020,06,30,17,50,20,31,0,30,80,22,22,31,936,800
45.495519,9.147334,45.480106,9.182479,3.231450,2020,06,30,17,50,20,31,0,18,48,12,19,19,936,800
45.454919,9.179298,45.504621,9.189720,5.585756,2020,06,30,17,50,20,51,0,35,85,25,29,27,936,802
45.477760,9.191379,45.473215,9.147120,3.487581,2020,06,30,17,50,20,41,0,22,57,18,21,21,936,802
45.460029,9.176216,45.474054,9.222884,3.959191,2020,06,30,17,50,20,38,0,25,63,14,20,22,936,802
45.459203,9.171564,45.467444,9.223208,4.130358,2020,06,30,17,50,20,36,0,23,64,16,20,19,936,802
45.470823,9.177591,45.503142,9.218365,4.797476,2020,06,30,18,00,20,33,0,29,79,25,4,4,936,803
45.452509,9.190868,45.490856,9.167200,4.646032,2020,06,30,18,00,20,50,0,30,74,0,5,16,936,803
45.464011,9.178771,45.449829,9.204760,2.568111,2020,06,30,18,00,20,25,0,18,41,12,13,21,936,803
45.462881,9.167944,45.472119,9.198196,2.572941,2020,06,30,18,00,20,34,0,24,47,0,18,17,936,803
45.464846,9.198359,45.467389,9.166616,2.491438,2020,06,30,18,00,20,11,0,18,40,15,25,23,936,801
45.471520,9.205965,45.492052,9.154674,4.604411,2020,06,30,18,00,20,35,0,23,74,19,24,24,936,801
45.463945,9.160191,45.437924,9.152485,2.955042,2020,06,30,18,00,20,37,0,19,47,14,17,21,936,801
45.463901,9.164583,45.485479,9.182744,2.785934,2020,06,30,18,00,20,24,0,19,45,15,16,23,936,801
45.476011,9.179247,45.441305,9.160900,4.115694,2020,06,30,18,00,20,35,0,26,69,17,26,22,936,801
45.479245,9.174765,45.441412,9.152620,4.547364,2020,06,30,18,00,20,40,0,27,72,18,21,21,936,797
45.451392,9.206575,45.489511,9.212894,4.266979,2020,06,30,18,10,19,37,0,22,67,16,16,21,936,797
45.489637,9.202319,45.471530,9.194529,2.102914,2020,06,30,18,10,19,12,0,13,31,9,13,15,936,797
45.497462,9.221443,45.477189,9.169772,4.615684,2020,06,30,18,10,19,35,0,27,75,24,28,22,936,797
45.457422,9.167450,45.460126,9.198244,2.420396,2020,06,30,18,10,19,31,0,14,40,10,21,19,936,790
45.459783,9.187931,45.458427,9.159991,2.184261,2020,06,30,18,10,19,30,0,16,35,11,15,15,936,790
45.489334,9.157313,45.470515,9.192239,3.434031,2020,06,30,18,10,19,33,0,21,55,12,22,26,936,790
45.478901,9.147582,45.454997,9.227154,6.750272,2020,06,30,18,10,19,44,0,38,103,30,35,38,936,790
45.493844,9.148318,45.457675,9.165124,4.229696,2020,06,30,18,10,19,41,0,22,67,15,19,19,936,780
45.496748,9.188763,45.474489,9.154572,3.637221,2020,06,30,18,10,19,28,0,21,58,16,21,28,936,780
45.497944,9.227334,45.457915,9.168715,6.379368,2020,06,30,18,10,19,36,0,36,100,34,35,37,936,780
45.475233,9.170356,45.446452,9.221197,5.095298,2020,06,30,18,20,20,50,0,29,77,25,27,25,936,780
45.472605,9.176415,45.502263,9.226597,5.116281,2020,06,30,18,20,20,35,0,29,80,22,26,30,936,783
45.477057,9.200334,45.465510,9.179434,2.074648,2020,06,30,18,20,20,22,0,17,34,14,17,15,936,783
45.451797,9.191087,45.491088,9.158348,5.059901,2020,06,30,18,20,20,49,0,29,80,20,24,36,936,783
45.464404,9.163149,45.482811,9.153964,2.168346,2020,06,30,18,20,20,33,0,12,37,9,12,15,936,783
45.477276,9.184696,45.501546,9.172524,2.860504,2020,06,30,18,20,20,32,0,18,49,13,14,15,936,774
45.493949,9.218208,45.453763,9.213897,4.480889,2020,06,30,18,20,20,31,0,22,68,17,22,19,936,774
45.484809,9.224243,45.476819,9.161759,4.951624,2020,06,30,18,20,20,39,0,28,78,20,22,30,936,774
45.452483,9.156501,45.475645,9.197070,4.079415,2020,06,30,18,20,20,42,0,25,61,14,18,19,936,774
45.438657,9.198989,45.456878,9.199336,2.026166,2020,06,30,18,20,20,18,0,11,32,9,12,23,936,777
45.462482,9.180790,45.445914,9.155546,2.696380,2020,06,30,18,30,20,25,0,20,44,13,16,7,936,777
45.481330,9.169729,45.444990,9.181786,4.148587,2020,06,30,18,30,20,42,0,23,68,0,3,5,936,777
45.451199,9.177121,45.482642,9.205859,4.152702,2020,06,30,18,30,20,32,0,25,64,0,9,10,936,777
45.460194,9.204369,45.498322,9.211282,4.273557,2020,06,30,18,30,20,40,0,24,69,17,18,27,936,780
45.453478,9.171190,45.481607,9.164806,3.167022,2020,06,30,18,30,20,21,0,20,53,12,15,18,936,780
